5.092649648455574e-05,0.6177569483378567,5.422725381002173e-05,0.007134253120022039,
5.1863136527330756e-05,0.07376006615688115,5.1853516752705615e-05,5.182266744746086e-05,
5.24806318172899e-05,5.259292087346747e-05,5.2619601224824414e-05,5.269857924885627e-05,
5.334659690577686e-05,5.336143433042777e-05,5.3924302606208694e-05,5.331733983814393e-05,
5.420404417522973e-05,7.027405999729161e-05,5.441292987028693e-05,5.428129691157197e-05,
5.479884601197426e-05,5.497130368782643e-05,5.500803065841755e-05,5.507249445596434e-05,
5.5339927010133396e-05,5.537242792062406e-05,5.54221380175245e-05,5.55064624622104e-05,
5.5334620555479916e-05,5.533917578059791e-05,5.535047212197146e-05,5.54179689811494e-05,
0.01683324588462199,0.00046754703539108374,0.6601142151765075,5.1750170907551726e-05,
5.247923753717352e-05,0.6963581136183763,5.50715861974437e-05,0.0008306261870748009,
5.285718021840929e-05,0.0003644477096671644,5.287020565034781e-05,5.286349914927769e-05,
5.308159524140179e-05,1.859165625462322e-05,5.0722747632576324e-05,5.3071438443779527e-05,
5.444452240284557e-05,0.00016873287536014203,5.501855759825652e-05,5.505679819574816e-05,
5.5072726573820854e-05,5.4967627474837935e-05,5.496566013795368e-05,5.512429189972812e-05,
3.78444213538054e-05,5.3867298681489844e-05,9.57741356409649e-05,4.5847309143128885e-05,
5.0965844901105985e-05,0.0007866325274168511,3.560163155703687e-05,3.8583136989284194e-05,
5.235173735654439e-05,5.243493325498019e-05,0.008998201669117556,5.2293000319533254e-05,
5.288554319157544e-05,0.7276050985677971,0.0007745916825869202,5.292412135466201e-05,
5.3304023254768286e-05,0.06906486310166851,2.137029859979272e-06,5.325414900182141e-05,
7.699920867172306e-05,4.5946470939215315e-05,7.243076439322996e-05,5.7085414193138595e-05,
2.725111527387257e-06,0.13705210956763902,5.5178069718538023e-05,5.5199143270341396e-05,
5.4978633934203885e-05,4.78732548137143e-07,5.4919963435901676e-05,5.479603503722708e-05,
5.435821418475724e-05,5.436715750012096e-05,5.0650497553570655e-05,5.585083583414516e-05,
5.319478132368514e-05,0.016169585876057362,5.1918502030469266e-05,5.399253747045849e-05,
5.2585425679889936e-05,5.2692343039715994e-05,0.12512043687215776,5.270985649732685e-05,
0.006083235339820382,5.262168819459919e-05,0.7554124225502062,0.06981218292514173,
0.06907943148622896,5.357881561859803e-05,0.7816867456309958,5.3798174704526394e-05,
5.4307081584249705e-05,6.976557223753781e-06,0.8072130790052439,1.4794100277895767e-05,
0.05724669075591154,0.8327194549396475,4.727581721523153e-06,0.006295440597981746,
7.233115415224066e-05,8.275366872969755e-05,4.6521460444961283e-05,1.0563352224576317e-05,
1.5546602373288846e-05,4.990558175779141e-05,4.650812034067844e-05,5.390904766091131e-05,
